HomePlanet,CryoSleep,Destination,Age,VIP,Cabin_ID_1,Cabin_ID_2,Cabin_ID_3,GroupRank,GroupSize,RoomService_Cat,FoodCourt_Cat,ShoppingMall_Cat,Spa_Cat,VRDeck_Cat,EssentialSpendingCat,NonEssentialSpendingCat,Transported
0.0,0,2.0,36.0,1,8,22,3,2,4,1,1,0,2,3,1,2,0
0.0,0,0.0,55.0,0,8,22,3,3,4,0,3,0,2,3,3,2,0
0.0,1,2.0,29.0,0,8,22,3,4,4,0,0,0,0,0,0,0,0
2.0,0,0.0,18.0,0,12,186,4,1,1,3,0,1,1,0,0,2,0
2.0,0,0.0,27.0,0,11,91,4,1,1,3,2,1,0,0,2,2,0
0.0,0,0.0,50.0,0,10,94,3,1,1,0,3,0,2,3,3,2,0
1.0,0,0.0,24.0,0,13,520,4,1,1,1,2,1,0,2,2,1,0
1.0,1,1.0,20.0,0,14,428,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,24.0,0,14,437,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,18.0,0,14,429,4,1,1,0,2,0,0,1,2,1,0
1.0,0,0.0,44.0,0,13,521,4,1,1,3,1,2,0,0,1,2,0
0.0,1,2.0,27.0,0,9,102,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,58.0,0,9,103,4,1,2,3,3,0,2,2,3,2,1
0.0,1,1.0,29.0,0,9,103,4,2,2,0,0,0,0,0,0,0,1
1.0,0,1.0,23.0,0,13,522,4,1,1,1,2,1,0,1,2,1,1
2.0,1,0.0,3.0,0,13,523,4,1,4,0,0,0,0,0,0,0,1
2.0,0,0.0,0.0,0,13,523,4,2,4,0,0,0,0,0,0,0,1
2.0,0,1.0,33.0,0,13,523,4,3,4,2,0,2,3,0,0,2,0
2.0,0,0.0,12.0,0,13,523,4,4,4,0,0,0,0,0,0,0,1
0.0,1,0.0,44.0,0,9,105,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,20.0,0,14,438,3,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,59.0,0,13,561,3,1,1,2,3,0,0,1,3,2,0
1.0,0,0.0,18.0,0,14,431,4,1,1,2,0,1,2,2,0,2,0
0.0,1,0.0,72.0,0,9,106,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,23.0,0,14,439,3,1,3,2,3,1,1,3,3,2,0
1.0,0,0.0,11.0,0,14,439,3,2,3,0,0,0,0,0,0,0,0
1.0,1,0.0,1.0,0,14,439,3,3,3,0,0,0,0,0,0,0,1
1.0,0,1.0,25.0,0,13,563,3,1,1,1,2,2,0,1,2,1,0
2.0,1,2.0,25.0,0,11,93,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,24.0,0,10,99,4,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,54.0,0,10,99,4,2,2,0,3,0,0,3,3,3,1
2.0,1,2.0,17.0,0,13,564,3,1,2,0,0,0,0,0,0,0,1
2.0,0,0.0,48.0,0,13,564,3,2,2,3,0,1,1,0,0,2,0
1.0,0,0.0,40.0,0,13,565,3,1,1,0,0,2,2,0,0,2,0
1.0,1,0.0,2.0,0,14,440,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,32.0,0,13,525,4,1,1,0,1,1,3,1,1,2,0
1.0,1,0.0,15.0,0,14,432,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,52.0,0,14,433,4,1,3,0,0,0,0,0,0,0,1
1.0,0,0.0,16.0,0,13,527,4,2,3,0,3,0,3,2,3,2,0
1.0,1,0.0,16.0,0,14,433,4,3,3,0,1,0,0,0,1,0,1
1.0,1,2.0,16.0,0,14,435,4,1,2,0,0,0,0,0,0,0,1
1.0,0,2.0,6.0,0,14,435,4,2,2,0,0,0,0,0,0,0,0
2.0,0,0.0,10.0,0,13,567,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,27.0,1,11,81,3,1,1,3,1,1,0,0,1,2,0
0.0,0,2.0,45.0,0,10,100,4,1,2,0,2,0,2,3,2,2,1
0.0,0,0.0,26.0,0,10,100,4,2,2,3,3,0,0,3,3,3,0
2.0,0,0.0,29.0,0,12,187,4,1,1,3,0,0,0,0,0,3,0
1.0,1,1.0,38.0,0,14,442,3,1,1,0,0,0,1,0,0,1,1
1.0,0,0.0,19.0,0,12,163,3,1,1,1,2,0,2,2,2,2,1
2.0,0,0.0,43.0,0,12,164,3,1,1,2,0,2,1,3,0,2,0
1.0,0,0.0,15.0,0,13,528,4,1,1,3,0,1,0,1,0,2,0
2.0,0,1.0,31.0,0,13,568,3,1,1,3,0,2,0,0,0,2,0
2.0,0,0.0,52.0,0,13,569,3,1,1,3,0,2,1,0,0,2,0
2.0,0,0.0,49.0,0,13,570,3,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,29.0,0,13,529,4,1,1,2,2,0,0,0,2,2,1
1.0,0,0.0,18.0,0,13,571,3,1,1,2,0,0,2,1,0,2,1
2.0,1,1.0,41.0,0,13,530,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,9.0,0,14,444,3,1,3,0,0,0,0,0,0,0,0
1.0,1,1.0,29.0,0,14,444,3,2,3,0,0,0,0,0,0,0,0
1.0,0,0.0,58.0,0,12,165,3,3,3,0,1,0,3,0,1,3,1
1.0,0,1.0,39.0,0,12,188,4,1,1,0,0,0,0,3,0,3,0
1.0,0,0.0,13.0,0,12,166,3,1,1,3,1,0,2,0,1,2,0
0.0,1,2.0,36.0,0,9,85,3,1,1,0,0,0,0,0,0,0,1
2.0,0,2.0,23.0,0,13,572,3,1,1,2,0,0,3,0,0,2,0
1.0,1,1.0,24.0,0,14,446,3,1,1,1,0,0,0,0,0,1,1
1.0,0,0.0,33.0,0,12,167,3,1,1,0,0,2,1,3,0,2,0
1.0,0,0.0,18.0,0,14,438,4,1,3,0,0,0,0,0,0,0,0
1.0,1,0.0,2.0,0,14,438,4,2,3,0,0,0,0,0,0,0,0
1.0,1,0.0,0.0,0,14,438,4,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,36.0,0,14,439,4,1,2,2,0,2,0,0,0,2,0
1.0,0,2.0,15.0,0,14,439,4,2,2,2,0,1,2,0,0,2,0
1.0,0,0.0,31.0,0,12,168,3,1,1,2,2,0,0,1,2,2,1
1.0,0,0.0,42.0,0,12,189,4,1,1,0,0,2,2,3,0,2,1
2.0,0,0.0,27.0,0,13,532,4,1,1,3,1,0,0,0,1,3,0
1.0,0,0.0,36.0,0,13,533,4,1,3,2,1,1,1,0,1,1,1
1.0,0,0.0,0.0,0,14,442,4,2,3,0,0,0,0,0,0,0,0
1.0,1,0.0,3.0,0,14,442,4,3,3,0,0,0,0,0,0,0,0
1.0,0,1.0,22.0,0,13,573,3,1,1,0,3,2,0,1,3,2,0
1.0,0,0.0,56.0,0,14,443,4,1,1,0,3,0,2,0,3,2,0
1.0,0,0.0,23.0,0,14,444,4,1,1,0,0,0,3,0,0,3,0
2.0,0,0.0,25.0,0,11,94,4,1,1,2,1,3,2,0,1,2,0
1.0,0,0.0,29.0,0,13,575,3,1,3,1,0,1,0,3,0,2,0
1.0,0,0.0,17.0,0,13,575,3,2,3,0,3,1,0,0,3,1,0
1.0,0,0.0,13.0,0,13,575,3,3,3,2,1,0,0,2,1,2,0
2.0,0,0.0,35.0,0,11,82,3,1,2,3,0,2,1,0,0,2,1
2.0,1,2.0,53.0,0,13,576,3,2,2,1,0,0,0,0,0,1,1
1.0,0,0.0,24.0,0,13,578,3,1,1,1,2,0,0,0,2,1,0
1.0,1,0.0,38.0,0,14,447,3,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,21.0,0,11,83,3,1,2,0,0,0,0,0,0,0,1
0.0,0,2.0,29.0,0,11,83,3,2,2,1,1,0,3,2,1,2,0
1.0,0,0.0,46.0,0,14,448,3,1,1,0,0,3,1,1,0,2,1
0.0,1,0.0,58.0,0,10,102,4,1,1,1,0,0,0,0,0,1,1
1.0,0,1.0,53.0,0,12,190,4,1,1,0,1,0,2,2,1,2,1
1.0,0,2.0,21.0,0,13,535,4,1,1,1,1,3,2,1,1,2,0
1.0,1,1.0,27.0,0,14,449,3,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,31.0,0,14,450,3,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,23.0,0,9,86,3,1,5,0,0,0,0,0,0,0,1
0.0,0,2.0,41.0,0,9,86,3,2,5,0,2,3,3,1,2,2,0
0.0,0,0.0,29.0,0,9,86,3,3,5,1,3,0,3,3,3,2,0
0.0,0,2.0,54.0,0,9,86,3,4,5,0,1,0,3,0,1,3,0
0.0,0,2.0,43.0,0,9,86,3,5,5,0,3,3,1,2,3,2,1
1.0,1,1.0,36.0,0,14,446,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,48.0,0,12,169,3,1,1,3,1,0,0,1,1,2,1
0.0,0,0.0,34.0,0,10,103,4,1,2,1,3,1,1,0,3,1,1
0.0,0,0.0,42.0,0,10,103,4,2,2,0,2,0,3,3,2,3,0
1.0,0,2.0,17.0,0,13,536,4,1,1,0,0,0,3,0,0,3,0
1.0,0,0.0,22.0,0,13,580,3,1,1,0,0,0,0,3,0,3,0
0.0,0,0.0,37.0,0,8,23,3,1,2,1,2,1,1,3,2,2,0
0.0,1,2.0,38.0,0,8,23,3,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,21.0,0,14,447,4,1,2,1,0,0,3,0,0,2,0
1.0,1,1.0,23.0,0,14,447,4,2,2,0,0,0,0,0,0,0,1
0.0,0,0.0,27.0,0,9,87,3,1,1,1,2,0,3,3,2,2,0
1.0,0,0.0,23.0,0,13,581,3,1,1,1,3,0,0,2,3,2,1
1.0,0,0.0,19.0,0,13,582,3,1,1,0,0,2,2,0,0,2,0
2.0,0,0.0,28.0,0,11,95,4,1,1,3,0,2,2,0,0,2,0
1.0,0,0.0,33.0,0,12,171,3,1,3,0,0,2,1,3,0,2,0
1.0,1,1.0,24.0,0,14,452,3,2,3,0,0,0,0,0,0,0,0
1.0,1,0.0,0.0,0,14,452,3,3,3,0,0,0,0,0,0,0,1
1.0,1,0.0,41.0,0,14,453,3,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,19.0,0,14,454,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,44.0,0,13,537,4,1,1,0,0,0,0,3,0,3,0
2.0,0,2.0,43.0,0,13,538,4,1,1,3,0,2,2,0,0,2,1
1.0,1,0.0,14.0,0,14,449,4,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,18.0,0,14,455,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,25.0,0,13,584,3,1,1,2,0,3,0,1,0,2,0
2.0,0,0.0,0.0,0,13,585,3,1,3,0,0,0,0,0,0,0,1
2.0,1,2.0,4.0,0,13,585,3,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,24.0,0,13,585,3,3,3,2,0,3,1,0,0,2,1
1.0,0,0.0,38.0,0,13,586,3,1,1,1,2,0,0,2,2,2,0
1.0,1,0.0,44.0,0,14,457,3,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,57.0,0,14,458,3,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,3.0,0,14,450,4,1,5,0,0,1,0,0,0,1,1
1.0,0,0.0,5.0,0,14,450,4,2,5,0,0,0,0,1,0,1,0
1.0,1,2.0,3.0,0,14,450,4,3,5,0,1,0,0,0,1,0,1
1.0,1,1.0,18.0,0,14,450,4,4,5,0,0,0,0,0,0,0,1
1.0,1,0.0,8.0,0,14,450,4,5,5,0,0,0,0,0,0,0,0
2.0,1,0.0,21.0,0,13,587,3,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,35.0,0,10,104,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,47.0,0,13,539,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,28.0,0,10,96,3,1,2,3,2,0,1,3,2,2,0
0.0,0,0.0,49.0,0,10,96,3,2,2,1,3,2,3,3,3,2,0
0.0,0,0.0,23.0,0,11,86,3,1,2,0,3,0,2,3,3,2,1
0.0,0,0.0,19.0,0,11,86,3,2,2,0,1,0,3,1,1,2,0
1.0,0,0.0,34.0,0,12,173,3,1,1,0,2,1,0,2,2,2,0
0.0,0,0.0,40.0,1,10,105,4,1,1,0,1,0,3,3,1,3,1
0.0,0,2.0,26.0,1,8,24,3,1,1,0,2,1,2,3,2,2,0
1.0,0,1.0,23.0,0,13,588,3,1,1,0,0,1,1,3,0,2,0
2.0,0,0.0,22.0,0,12,174,3,1,1,0,0,0,0,0,0,0,0
0.0,0,0.0,51.0,0,10,107,4,1,1,1,3,0,2,0,3,2,1
1.0,0,2.0,44.0,0,13,540,4,1,1,3,0,0,0,1,0,2,0
2.0,0,0.0,50.0,0,12,175,3,1,1,2,0,3,0,0,0,2,0
1.0,1,0.0,28.0,0,14,452,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,13.0,0,14,464,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,21.0,0,14,465,3,1,1,1,2,0,2,0,2,2,0
1.0,0,0.0,20.0,0,13,544,4,1,1,1,2,2,0,0,2,2,1
1.0,0,2.0,14.0,0,13,591,3,1,1,0,1,1,3,3,1,2,0
0.0,0,2.0,38.0,0,10,108,4,1,1,0,3,0,1,3,3,2,0
1.0,0,1.0,29.0,0,13,545,4,1,1,2,1,0,1,0,1,2,0
0.0,1,0.0,36.0,0,10,109,4,1,3,0,0,0,0,0,0,0,1
0.0,1,0.0,16.0,0,10,109,4,2,3,0,0,0,0,0,0,0,1
0.0,1,0.0,40.0,0,10,109,4,3,3,0,1,0,0,0,1,0,1
0.0,1,2.0,29.0,0,10,98,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,18.0,0,13,546,4,1,1,2,1,2,3,0,1,2,1
1.0,0,0.0,17.0,0,13,547,4,1,1,1,2,0,0,0,2,1,1
2.0,1,0.0,32.0,0,12,193,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,27.0,0,14,466,3,1,1,0,1,1,0,3,1,2,0
2.0,0,0.0,34.0,0,11,88,3,1,2,3,1,1,0,2,1,2,0
2.0,0,0.0,53.0,0,11,88,3,2,2,2,0,2,0,0,0,2,1
0.0,1,0.0,36.0,1,10,110,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,41.0,0,11,89,3,1,2,1,0,3,1,0,0,2,0
2.0,0,0.0,51.0,0,12,176,3,2,2,3,1,2,1,0,1,2,0
1.0,1,1.0,61.0,0,14,467,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,59.0,0,14,454,4,1,1,0,0,1,3,1,0,2,1
0.0,1,0.0,17.0,0,9,88,3,1,2,0,0,0,1,0,0,1,1
0.0,1,0.0,27.0,0,9,88,3,2,2,0,0,0,0,0,0,0,1
1.0,0,1.0,57.0,0,14,455,4,1,1,0,3,0,1,2,3,2,1
2.0,0,2.0,39.0,0,12,194,4,1,1,3,1,1,0,0,1,2,0
0.0,1,2.0,55.0,0,9,107,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,42.0,0,14,456,4,1,1,2,2,0,0,1,2,2,0
1.0,0,0.0,36.0,0,13,592,3,1,1,2,1,1,2,0,1,2,0
2.0,0,0.0,42.0,0,13,593,3,1,1,1,0,3,0,1,0,2,1
1.0,1,1.0,32.0,0,14,468,3,1,1,0,0,0,0,0,0,0,0
1.0,0,2.0,6.0,0,14,457,4,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,15.0,0,14,458,4,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,28.0,0,13,595,3,1,1,0,1,3,0,0,1,3,1
2.0,0,0.0,37.0,0,11,90,3,1,1,3,0,0,1,0,0,2,0
1.0,0,0.0,44.0,0,14,459,4,1,1,0,0,3,2,1,0,2,0
2.0,0,0.0,71.0,1,13,597,3,1,1,3,0,3,0,0,0,3,0
0.0,0,0.0,44.0,0,9,89,3,1,2,0,2,0,1,3,2,2,0
0.0,1,0.0,36.0,0,9,89,3,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,18.0,0,14,460,4,1,1,1,3,0,0,1,3,1,0
1.0,0,1.0,3.0,0,14,469,3,1,5,0,0,0,0,0,0,0,1
1.0,1,2.0,12.0,0,14,469,3,2,5,0,0,0,0,0,0,0,0
1.0,1,2.0,0.0,0,14,469,3,3,5,0,0,0,0,0,0,0,1
1.0,0,0.0,29.0,0,13,598,3,4,5,0,3,0,0,0,3,0,0
1.0,0,0.0,9.0,0,14,469,3,5,5,0,0,0,0,0,0,0,0
1.0,0,2.0,27.0,0,14,470,3,1,1,3,2,3,0,1,2,2,0
1.0,0,1.0,24.0,0,13,599,3,1,1,0,0,2,2,1,0,2,0
1.0,0,0.0,38.0,0,14,461,4,1,1,1,0,2,0,2,0,2,1
2.0,0,0.0,28.0,0,13,600,3,1,1,2,0,0,3,0,0,2,0
2.0,1,0.0,26.0,0,1,599,1,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,16.0,0,13,601,3,1,2,0,1,0,2,3,1,2,0
1.0,0,1.0,24.0,0,13,601,3,2,2,1,1,1,1,3,1,2,1
1.0,0,0.0,33.0,0,14,471,3,1,1,2,2,0,0,0,2,2,0
1.0,0,2.0,24.0,0,14,462,4,1,1,2,0,1,0,0,0,2,0
1.0,0,1.0,29.0,0,14,463,4,1,1,1,0,2,2,2,0,2,0
1.0,0,0.0,25.0,0,13,552,4,1,1,0,1,3,0,1,1,2,1
1.0,0,1.0,0.0,0,14,464,4,1,2,0,0,0,0,0,0,0,0
1.0,0,0.0,13.0,0,13,553,4,2,2,2,1,0,2,2,1,2,0
1.0,1,2.0,7.0,0,14,473,3,1,1,0,0,0,0,0,0,0,0
1.0,0,1.0,32.0,0,13,602,3,1,1,0,0,3,0,0,0,3,0
2.0,1,0.0,34.0,0,12,178,3,1,1,0,0,0,0,0,0,0,0
2.0,0,0.0,49.0,0,13,603,3,1,1,1,1,3,0,3,1,2,0
2.0,0,0.0,43.0,0,11,96,4,1,3,1,3,2,0,2,3,2,1
2.0,0,0.0,0.0,0,13,555,4,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,6.0,0,13,555,4,3,3,1,0,0,0,0,0,1,1
1.0,0,0.0,23.0,0,13,606,3,1,1,0,2,3,0,0,2,3,1
2.0,0,0.0,43.0,0,13,609,3,1,2,2,1,3,1,0,1,2,1
2.0,1,2.0,23.0,0,13,609,3,2,2,0,0,0,0,0,0,0,1
2.0,0,0.0,43.0,0,1,599,0,1,1,3,1,3,2,0,1,3,0
2.0,1,2.0,41.0,0,13,611,3,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,54.0,1,9,92,3,1,3,0,3,1,1,3,3,2,0
0.0,1,0.0,51.0,0,9,92,3,2,3,0,0,1,0,0,0,1,1
0.0,1,0.0,44.0,0,9,92,3,3,3,0,0,0,0,0,0,0,1
1.0,1,1.0,48.0,0,14,467,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,45.0,0,14,474,3,1,1,1,1,0,3,1,1,2,0
1.0,0,1.0,20.0,0,13,557,4,1,1,0,2,0,0,0,2,0,0
0.0,0,0.0,33.0,0,15,2,3,1,1,0,1,0,3,2,1,2,0
1.0,0,0.0,21.0,0,14,468,4,1,1,1,1,1,1,2,1,1,0
0.0,1,0.0,68.0,0,10,100,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,23.0,0,13,615,3,1,1,1,2,2,1,0,2,1,1
1.0,0,0.0,16.0,0,14,477,3,1,1,1,0,1,3,0,0,2,0
1.0,0,0.0,35.0,0,13,558,4,1,1,2,1,2,1,2,1,2,0
1.0,1,0.0,22.0,0,14,478,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,51.0,0,13,559,4,1,4,2,1,1,2,0,1,2,0
1.0,0,1.0,2.0,0,14,469,4,2,4,1,0,0,0,0,0,1,0
1.0,1,2.0,29.0,0,14,469,4,3,4,0,0,0,0,0,0,0,0
1.0,0,0.0,0.0,0,14,469,4,4,4,0,0,0,0,0,0,0,1
1.0,1,2.0,39.0,0,14,479,3,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,55.0,0,10,112,4,1,1,0,3,2,2,3,3,2,1
1.0,1,0.0,22.0,0,14,482,3,1,1,0,0,0,1,0,0,1,0
1.0,0,0.0,20.0,0,13,617,3,1,1,2,0,2,0,1,0,2,0
1.0,0,2.0,25.0,0,12,179,3,1,1,0,2,0,1,0,2,1,1
1.0,0,2.0,18.0,0,13,619,3,1,1,2,0,2,0,2,0,2,1
1.0,0,1.0,28.0,0,14,470,4,1,1,1,2,0,0,3,2,2,0
1.0,0,0.0,26.0,0,13,561,4,1,1,3,0,1,2,3,0,2,0
1.0,0,1.0,28.0,0,13,620,3,1,1,1,0,3,3,0,0,2,0
1.0,0,0.0,54.0,0,13,562,4,1,1,1,1,0,0,0,1,1,0
1.0,0,0.0,56.0,0,13,621,3,1,1,0,1,0,3,0,1,3,0
2.0,0,0.0,25.0,0,12,180,3,1,1,3,0,2,0,0,0,2,0
0.0,0,0.0,26.0,0,8,35,4,1,1,3,3,0,2,3,3,3,0
1.0,0,0.0,14.0,0,13,622,3,1,1,0,0,3,2,1,0,2,0
1.0,0,0.0,21.0,0,12,181,3,1,1,1,2,2,0,2,2,2,1
1.0,1,0.0,43.0,0,14,485,3,1,1,0,1,0,0,0,1,0,1
1.0,0,1.0,37.0,0,14,486,3,1,1,2,0,1,1,2,0,2,0
1.0,0,0.0,29.0,0,4,476,1,1,1,3,1,1,1,1,1,2,0
0.0,0,0.0,38.0,0,15,3,3,1,1,0,3,0,1,1,3,1,1
1.0,0,0.0,14.0,0,12,182,3,1,1,0,1,3,0,2,1,2,1
1.0,0,1.0,20.0,0,13,564,4,1,1,0,0,3,0,1,0,2,0
0.0,0,0.0,33.0,0,9,93,3,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,33.0,0,9,111,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,13.0,0,12,183,3,1,1,0,0,1,0,3,0,2,1
0.0,0,0.0,37.0,0,11,97,4,1,1,0,2,0,3,0,2,3,0
2.0,0,0.0,15.0,0,12,197,4,1,1,3,0,3,0,3,0,3,0
0.0,0,2.0,33.0,0,8,36,4,1,1,2,3,1,2,3,3,2,0
1.0,1,1.0,24.0,0,14,472,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,49.0,0,13,570,4,1,1,0,1,0,2,2,1,2,0
1.0,0,0.0,24.0,0,13,571,4,1,1,3,1,1,2,3,1,2,0
1.0,0,0.0,24.0,0,12,198,4,1,1,2,0,1,0,2,0,2,0
0.0,1,2.0,26.0,0,9,94,3,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,40.0,0,9,94,3,2,2,0,0,0,0,0,0,0,1
1.0,0,2.0,31.0,0,13,626,3,1,1,0,2,1,1,1,2,1,0
0.0,0,1.0,47.0,0,10,113,4,1,1,0,3,0,2,2,3,2,1
1.0,0,0.0,19.0,0,13,627,3,1,1,3,0,0,0,1,0,2,0
0.0,0,2.0,38.0,1,10,101,3,1,2,0,3,0,2,3,3,2,0
0.0,0,2.0,33.0,0,10,101,3,2,2,0,3,3,1,1,3,2,1
0.0,1,0.0,45.0,0,10,114,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,1.0,0,14,473,4,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,32.0,0,13,572,4,2,2,0,1,0,3,0,1,3,0
2.0,1,0.0,70.0,0,13,573,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,19.0,0,14,474,4,1,1,1,0,0,0,3,0,2,0
2.0,1,1.0,55.0,0,12,185,3,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,48.0,0,9,96,3,1,1,0,3,0,3,2,3,2,0
1.0,0,0.0,66.0,0,14,475,4,1,1,3,1,1,1,0,1,2,0
1.0,0,0.0,13.0,0,13,629,3,1,1,1,2,0,2,2,2,2,0
0.0,0,2.0,40.0,0,10,115,4,1,1,1,3,0,2,3,3,2,0
1.0,0,0.0,35.0,0,12,199,4,1,1,0,3,0,2,2,3,2,1
1.0,0,0.0,32.0,0,13,630,3,1,1,0,1,1,3,0,1,2,0
2.0,0,0.0,51.0,0,12,187,3,1,1,3,0,2,2,1,0,2,0
0.0,0,0.0,37.0,0,9,112,4,1,1,0,2,0,3,3,2,3,0
1.0,0,0.0,31.0,0,14,476,4,1,2,2,1,2,1,1,1,2,0
1.0,0,0.0,37.0,0,13,574,4,2,2,2,0,1,0,3,0,2,0
0.0,0,0.0,38.0,0,10,102,3,1,2,0,3,2,1,3,3,2,0
0.0,0,2.0,19.0,0,10,102,3,2,2,0,2,0,3,2,2,2,0
2.0,1,0.0,33.0,0,13,631,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,19.0,0,13,632,3,1,1,0,0,3,2,0,0,2,1
1.0,0,0.0,31.0,0,14,477,4,1,2,1,2,0,2,1,2,1,1
1.0,0,0.0,43.0,0,14,477,4,2,2,1,1,0,3,1,1,2,0
1.0,1,0.0,22.0,0,14,492,3,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,24.0,0,14,493,3,1,1,0,0,0,0,0,0,0,0
0.0,0,2.0,21.0,0,10,103,3,1,2,0,3,2,2,3,3,2,0
0.0,0,0.0,14.0,0,10,103,3,2,2,0,0,0,0,0,0,0,1
0.0,0,2.0,30.0,0,9,97,3,1,2,3,3,0,1,3,3,2,1
0.0,1,0.0,22.0,0,9,97,3,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,11.0,0,14,478,4,1,4,0,0,0,0,0,0,0,0
1.0,1,0.0,4.0,0,14,478,4,2,4,0,0,0,0,0,0,0,0
1.0,0,0.0,0.0,0,14,478,4,3,4,0,0,0,0,0,0,0,0
1.0,0,0.0,30.0,0,13,575,4,4,4,2,1,1,3,2,1,2,0
1.0,0,1.0,21.0,0,14,479,4,1,1,0,1,3,0,2,1,2,0
0.0,0,0.0,40.0,0,1,470,0,1,1,0,0,0,0,0,0,0,0
1.0,0,1.0,57.0,0,13,634,3,1,1,2,0,1,2,0,0,2,0
2.0,0,0.0,35.0,0,13,576,4,1,1,3,0,0,0,0,0,3,0
0.0,0,0.0,32.0,0,8,37,4,1,1,0,0,0,0,0,0,0,0
2.0,0,0.0,32.0,0,13,577,4,1,1,3,0,1,1,0,0,2,0
1.0,0,0.0,30.0,0,13,578,4,1,1,0,0,2,0,2,0,2,0
1.0,0,0.0,69.0,0,13,636,3,1,1,2,2,0,0,0,2,2,0
1.0,1,0.0,21.0,0,14,480,4,1,1,0,0,0,0,0,0,0,0
2.0,1,1.0,17.0,0,12,190,3,1,2,0,1,0,0,0,1,0,1
2.0,0,0.0,16.0,0,12,190,3,2,2,3,0,1,1,0,0,2,0
2.0,1,0.0,25.0,0,12,200,4,1,1,0,0,0,1,0,0,1,0
0.0,0,0.0,25.0,0,12,191,3,1,1,3,3,3,1,2,3,2,1
0.0,0,2.0,52.0,0,0,190,1,1,1,0,1,0,3,3,1,3,0
1.0,0,0.0,13.0,0,13,579,4,1,1,2,1,0,2,1,1,2,0
1.0,0,0.0,37.0,0,13,637,3,1,1,3,0,0,1,0,0,2,0
2.0,0,0.0,13.0,0,13,581,4,1,3,3,1,1,1,0,1,2,0
2.0,0,0.0,45.0,0,11,98,4,2,3,3,0,1,0,0,0,2,0
2.0,0,0.0,55.0,0,12,201,4,3,3,0,0,0,0,0,0,0,0
1.0,0,0.0,22.0,0,13,638,3,1,2,2,0,0,2,0,0,2,0
1.0,0,0.0,39.0,0,14,498,3,2,2,0,0,0,3,2,0,2,0
